Original Multiply-shift: 1.18771
Original Multiply-shift: 1.18839
Original Multiply-shift: 1.5622
Original Multiply-shift: 0.81365
Original Multiply-shift: 2.31135
Original Multiply-shift: 0.813494
Original Multiply-shift: 0.81344
Original Multiply-shift: 0.813294
Original Multiply-shift: 3.80017
Original Multiply-shift: 0.813516
Original Multiply-shift: 0.811828
Original Multiply-shift: 0.811811
Original Multiply-shift: 0.811461
Original Multiply-shift: 0.811515
Original Multiply-shift: 0.811514
Original Multiply-shift: 0.811027
Original Multiply-shift: 6.76757
Original Multiply-shift: 0.811825
Original Multiply-shift: 0.81169
Original Multiply-shift: 0.811796
Original Multiply-shift: 0.811723
Original Multiply-shift: 0.811411
Original Multiply-shift: 0.811631
Original Multiply-shift: 0.811316
Original Multiply-shift: 0.811273
Original Multiply-shift: 0.81105
Original Multiply-shift: 0.811086
Original Multiply-shift: 0.811337
Original Multiply-shift: 0.811215
Original Multiply-shift: 0.811331
Original Multiply-shift: 0.811294
Original Multiply-shift: 0.811041
Original Multiply-shift: 12.7251
Original Multiply-shift: 0.813616
Original Multiply-shift: 0.813554
Original Multiply-shift: 0.812322
Original Multiply-shift: 0.811291
Original Multiply-shift: 0.811877
Original Multiply-shift: 0.811426
Original Multiply-shift: 0.811359
Original Multiply-shift: 0.811075
Original Multiply-shift: 0.811146
Original Multiply-shift: 0.811298
Original Multiply-shift: 0.811236
Original Multiply-shift: 0.811346
Original Multiply-shift: 0.811124
Original Multiply-shift: 0.811235
Original Multiply-shift: 0.811008
Original Multiply-shift: 0.811035
Original Multiply-shift: 0.811115
Simd Multiply-shift: 0.055766
Simd Multiply-shift: 0.035002
Simd Multiply-shift: 0.035017
Simd Multiply-shift: 0.035002
Simd Multiply-shift: 0.034968
Simd Multiply-shift: 0.034994
Simd Multiply-shift: 0.035002
Simd Multiply-shift: 0.035041
Simd Multiply-shift: 0.034984
Simd Multiply-shift: 0.035009
Simd Multiply-shift: 0.034998
Simd Multiply-shift: 0.034994
Simd Multiply-shift: 0.034971
Simd Multiply-shift: 0.034995
Simd Multiply-shift: 0.034998
Simd Multiply-shift: 0.035009
Simd Multiply-shift: 0.034957
Simd Multiply-shift: 0.034989
Simd Multiply-shift: 0.035021
Simd Multiply-shift: 0.035
Simd Multiply-shift: 0.034969
Simd Multiply-shift: 0.03499
Simd Multiply-shift: 0.034991
Simd Multiply-shift: 0.034996
Simd Multiply-shift: 0.034963
Simd Multiply-shift: 0.034988
Simd Multiply-shift: 0.034984
Simd Multiply-shift: 0.034983
Simd Multiply-shift: 0.03496
Simd Multiply-shift: 0.034993
Simd Multiply-shift: 0.034998
Simd Multiply-shift: 0.03501
Simd Multiply-shift: 0.034946
Simd Multiply-shift: 0.035002
Simd Multiply-shift: 0.034991
Simd Multiply-shift: 0.034979
Simd Multiply-shift: 0.034963
Simd Multiply-shift: 0.035001
Simd Multiply-shift: 0.034985
Simd Multiply-shift: 0.03498
Simd Multiply-shift: 0.034955
Simd Multiply-shift: 0.03503
Simd Multiply-shift: 0.034989
Simd Multiply-shift: 0.035235
Simd Multiply-shift: 0.035035
Simd Multiply-shift: 0.034991
Simd Multiply-shift: 0.03499
Simd Multiply-shift: 0.034992
Simd Multiply-shift: 0.034976
Simd Multiply-shift: 0.034987
